"EMPRESA_SIGLA";"EMPRESA_NOME";"EMPRESA_NACIONALIDADE";"ANO";"MES";"AEROPORTO_DE_ORIGEM_SIGLA";"AEROPORTO_DE_ORIGEM_NOME";"AEROPORTO_DE_ORIGEM_UF";"AEROPORTO_DE_ORIGEM_REGIAO";"AEROPORTO_DE_ORIGEM_PAIS";"AEROPORTO_DE_ORIGEM_CONTINENTE";"AEROPORTO_DE_DESTINO_SIGLA";"AEROPORTO_DE_DESTINO_NOME";"AEROPORTO_DE_DESTINO_UF";"AEROPORTO_DE_DESTINO_REGIAO";"AEROPORTO_DE_DESTINO_PAIS";"AEROPORTO_DE_DESTINO_CONTINENTE";"NATUREZA";"GRUPO_DE_VOO";"PASSAGEIROS_PAGOS";"PASSAGEIROS_GRATIS";"CARGA_PAGA_KG";"CARGA_GRATIS_KG";"CORREIO_KG";"ASK";"RPK";"ATK";"RTK";"COMBUSTIVEL_LITROS";"DISTANCIA_VOADA_KM";"DECOLAGENS";"CARGA_PAGA_KM";"CARGA_GRATIS_KM";"CORREIO_KM";"ASSENTOS";"PAYLOAD";"HORAS_VOADAS";"BAGAGEM_KG"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"2";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"66";"0";"612";"0";"0";"24840";"6624";"9273";"606";"1200";"1656";"3";"44160";"0";"0";"45";"16800";"5,41";"444"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"2";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"60";"0";"866";"0";"0";"135000";"57000";"50400";"5296";"6990";"9000";"18";"699000";"0";"0";"270";"100800";"29,53";"329"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"2";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"118";"1";"468";"0";"0";"167895";"68757";"62664";"5799";"8400";"11193";"21";"249444";"0";"0";"315";"117600";"35,37";"640"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"2";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"0";"34290";"6858";"12798";"615";"1950";"2286";"18";"67564";"0";"0";"270";"100800";"10,6";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"2";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"67";"0";"0";"0";"0";"135000";"62000";"50400";"5111";"6985";"9000";"18";"24000";"0";"0";"270";"100800";"29,33";"460"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"2";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBCV";"CARAVELAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"1";"0";"0";"0";"8280";"506";"3084";"39";"660";"552";"12";"0";"0";"0";"180";"67200";"5,14";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"2";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"128";"2";"32";"0";"0";"167895";"73554";"62664";"6152";"8400";"11193";"21";"17056";"0";"0";"315";"117600";"35,29";"1100"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"3";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"61";"0";"0";"0";"0";"8280";"1656";"3091";"135";"400";"552";"1";"0";"0";"0";"15";"5600";"1,92";"490"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"3";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"4";"0";"95";"0";"0";"36195";"7874";"13509";"652";"2040";"2413";"19";"12065";"0";"0";"285";"106400";"10,89";"3"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"3";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"74";"0";"485";"0";"0";"49680";"7176";"18546";"690";"2400";"3312";"6";"107640";"0";"0";"90";"33600";"12,13";"479"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"3";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"53";"0";"365";"0";"0";"105000";"57000";"39200";"4909";"5415";"7000";"14";"327500";"0";"0";"210";"78400";"23,61";"226"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"3";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"93";"3";"615";"0";"0";"167895";"49569";"62664";"4287";"8400";"11193";"21";"327795";"0";"0";"315";"117600";"37,46";"474"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"3";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"3";"0";"0";"0";"0";"26670";"8128";"9954";"691";"1495";"1778";"14";"36830";"0";"0";"210";"78400";"8,07";"10"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"3";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"77";"0";"0";"0";"0";"142500";"67500";"53200";"5565";"7360";"9500";"19";"0";"0";"0";"285";"106400";"31,2";"545"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"3";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"116";"1";"0";"0";"0";"167895";"61828";"62664";"5078";"8400";"11193";"21";"0";"0";"0";"315";"117600";"77,82";"847"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"4";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"57";"0";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"398"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"4";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"0";"36195";"7239";"13509";"587";"2040";"2413";"19";"127";"0";"0";"285";"106400";"11,08";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"4";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"69";"0";"426";"0";"0";"8280";"0";"3091";"0";"400";"552";"1";"0";"0";"0";"15";"5600";"1,67";"655"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"4";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"57";"0";"493";"0";"0";"135000";"63000";"50400";"5707";"6975";"9000";"18";"459500";"0";"0";"270";"100800";"30,71";"399"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"4";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"98";"1";"738";"0";"0";"151905";"52234";"56696";"4670";"7600";"10127";"19";"393354";"0";"0";"285";"106400";"32,9";"689"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"4";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"0";"34290";"8763";"12798";"787";"1935";"2286";"18";"54102";"0";"0";"270";"100800";"12,37";"10"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"4";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"57";"0";"0";"0";"0";"142500";"57000";"53200";"4701";"7360";"9500";"19";"500";"0";"0";"285";"106400";"31,14";"460"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"4";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"93";"1";"0";"0";"0";"151905";"49569";"56696";"4119";"7600";"10127";"19";"0";"0";"0";"285";"106400";"31,87";"770"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"5";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"69";"1";"25";"0";"0";"16560";"4416";"6182";"369";"810";"1104";"2";"0";"0";"0";"30";"11200";"3,65";"605"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"5";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"4";"0";"0";"0";"0";"38100";"8255";"14220";"683";"2155";"2540";"20";"3175";"0";"0";"300";"112000";"11,63";"32"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"5";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"67";"0";"789";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"509"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"5";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"59";"1";"708";"0";"0";"165000";"63000";"61600";"5937";"8545";"11000";"22";"748500";"0";"0";"330";"123200";"37,06";"434"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"5";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"87";"0";"767";"0";"0";"175890";"46371";"65648";"4206";"8800";"11726";"22";"408811";"0";"0";"330";"123200";"38,66";"620"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"5";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"1";"22";"0";"0";"40005";"8509";"14931";"801";"2260";"2667";"21";"102997";"0";"0";"315";"117600";"12,18";"38"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"5";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"53";"0";"15";"0";"0";"150000";"57000";"56000";"4768";"7755";"10000";"20";"20000";"0";"0";"300";"112000";"32,42";"420"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"5";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"80";"0";"50";"0";"0";"175890";"42640";"65648";"3572";"8800";"11726";"22";"26650";"0";"0";"330";"123200";"36,68";"675"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"6";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"91";"0";"0";"0";"0";"16560";"3312";"6182";"280";"800";"1104";"2";"0";"0";"0";"30";"11200";"2,47";"750"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"6";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"0";"34290";"10795";"12798";"886";"1940";"2286";"18";"0";"0";"0";"270";"100800";"31,5";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"6";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"88";"0";"747";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"500"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"6";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"54";"0";"722";"0";"0";"150000";"71000";"56000";"6455";"7755";"10000";"20";"734500";"0";"0";"300";"112000";"33,97";"301"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"6";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"118";"1";"651";"0";"0";"159900";"62894";"59680";"5360";"8000";"10660";"20";"346983";"0";"0";"300";"112000";"35,37";"579"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"6";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"0";"36195";"11176";"13509";"986";"2050";"2413";"19";"94869";"0";"0";"285";"106400";"10,97";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"6";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"64";"0";"0";"0";"0";"135000";"74500";"50400";"6188";"6980";"9000";"18";"0";"0";"0";"270";"100800";"29,44";"520"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"6";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"107";"1";"0";"0";"0";"159900";"57031";"59680";"4748";"8000";"10660";"20";"0";"0";"0";"300";"112000";"33,48";"904"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"7";"SBCV";"CARAVELAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"0";"690";"0";"257";"0";"55";"46";"1";"0";"0";"0";"15";"5600";"0,35";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"7";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"105";"0";"0";"0";"0";"16560";"7176";"6182";"601";"800";"1104";"2";"0";"0";"0";"30";"11200";"3,4";"649"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"7";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"1";"0";"155";"0";"0";"47625";"11811";"17775";"961";"2690";"3175";"25";"19685";"0";"0";"375";"140000";"14,58";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"7";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"108";"0";"990";"0";"0";"33120";"4416";"12364";"440";"1600";"2208";"4";"82800";"0";"0";"60";"22400";"8,84";"608"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"7";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"76";"0";"865";"0";"0";"172500";"88000";"64400";"7919";"8925";"11500";"23";"852500";"0";"0";"345";"128800";"63,84";"388"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"7";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"145";"0";"728";"0";"0";"215865";"77285";"80568";"6663";"10800";"14391";"27";"388024";"0";"0";"405";"151200";"47,63";"920"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"7";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"2";"0";"30";"0";"0";"45720";"12954";"17064";"1142";"2595";"3048";"24";"110490";"0";"0";"360";"134400";"14,08";"22"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"7";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"107";"0";"0";"0";"0";"187500";"99500";"70000";"8024";"9690";"12500";"25";"0";"0";"0";"375";"140000";"40,16";"605"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"7";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBCV";"CARAVELAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"1";"1";"0";"0";"0";"690";"46";"257";"3";"55";"46";"1";"0";"0";"0";"15";"5600";"0,32";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"7";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"134";"1";"0";"0";"0";"215865";"71422";"80568";"5834";"10800";"14391";"27";"0";"0";"0";"405";"151200";"45,33";"922"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"8";"SBCV";"CARAVELAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"IMPRODUTIVO";"0";"1";"0";"0";"0";"690";"0";"257";"0";"55";"46";"1";"0";"0";"0";"15";"5600";"0,35";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"8";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"64";"1";"0";"0";"0";"24840";"3312";"9273";"279";"1210";"1656";"3";"0";"0";"0";"45";"16800";"5,46";"580"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"8";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"2";"0";"0";"0";"0";"28575";"7620";"10665";"630";"1650";"1905";"15";"0";"0";"0";"225";"84000";"8,28";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"8";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"89";"0";"569";"0";"0";"8280";"1656";"3091";"157";"400";"552";"1";"16560";"0";"0";"15";"5600";"1,67";"619"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"8";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"36";"1";"661";"0";"0";"135000";"61000";"50400";"5615";"7060";"9000";"18";"600000";"0";"0";"270";"100800";"29,7";"301"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"8";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"83";"1";"570";"50";"0";"143910";"44239";"53712";"3899";"7200";"9594";"18";"303810";"26650";"0";"270";"100800";"29,76";"538"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"8";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"0";"34290";"10922";"12798";"954";"1980";"2286";"18";"68453";"0";"0";"270";"100800";"10,23";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"8";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"41";"0";"0";"0";"0";"112500";"49500";"42000";"4144";"5850";"7500";"15";"0";"0";"0";"225";"84000";"22,99";"350"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"8";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBCV";"CARAVELAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"NÃO REGULAR";"0";"1";"0";"0";"0";"690";"0";"257";"0";"55";"46";"1";"0";"0";"0";"15";"5600";"0,32";"0"
